@RELATION adaboost_evaluation

@ATTRIBUTE predictive_accuracy NUMERIC
@ATTRIBUTE classifier__algorithm {SAMME, SAMME.R}
@ATTRIBUTE classifier__base_estimator__max_depth NUMERIC
@ATTRIBUTE classifier__learning_rate NUMERIC
@ATTRIBUTE classifier__n_estimators NUMERIC
@ATTRIBUTE imputation__strategy {median, mean, most_frequent}
@ATTRIBUTE task_id NUMERIC

@DATA
0.9333333333333332,SAMME,7.0,0.02572331685524568,308.0,mean,3022
0.695959595959596,SAMME,2.0,1.3957536031722735,373.0,mean,3022
0.9424242424242425,SAMME.R,9.0,0.07764607590920138,492.0,most_frequent,3022
0.902020202020202,SAMME.R,5.0,0.012163316774065732,160.0,median,3022
0.9060606060606061,SAMME,4.0,0.45343176286935855,212.0,median,3022
0.9747474747474747,SAMME,7.0,0.6431901713144884,164.0,median,3022
0.9161616161616162,SAMME.R,5.0,0.028735203863516016,164.0,median,3022
0.908080808080808,SAMME.R,8.0,0.012031435356530156,199.0,most_frequent,3022
0.45454545454545453,SAMME.R,2.0,0.022410489728203233,210.0,mean,3022
0.902020202020202,SAMME.R,10.0,0.02379032744183247,381.0,median,3022
0.9757575757575758,SAMME.R,10.0,1.5294941868404135,464.0,mean,3022
0.6616161616161617,SAMME.R,3.0,0.014661539442643156,133.0,mean,3022
0.6808080808080809,SAMME.R,2.0,0.8182656326146966,425.0,mean,3022
0.4666666666666666,SAMME.R,2.0,0.01652060046210789,157.0,mean,3022
0.9282828282828283,SAMME,9.0,0.029644243249006656,162.0,mean,3022
0.9060606060606061,SAMME,10.0,0.026895265573896095,303.0,mean,3022
0.9252525252525252,SAMME,5.0,0.257668868365253,55.0,mean,3022
0.5777777777777778,SAMME,2.0,0.06422235821316048,190.0,mean,3022
0.9474747474747476,SAMME,5.0,0.6248543308241158,409.0,median,3022
0.6141414141414141,SAMME,2.0,0.15760898952007724,416.0,median,3022
0.9565656565656566,SAMME,5.0,1.216240727207015,113.0,mean,3022
0.9434343434343434,SAMME.R,10.0,0.3481337739729169,303.0,most_frequent,3022
0.9434343434343434,SAMME.R,10.0,0.25137353687007596,400.0,most_frequent,3022
0.9070707070707071,SAMME.R,10.0,0.04978233015254529,334.0,most_frequent,3022
0.7858585858585859,SAMME.R,3.0,0.3503504641240072,253.0,median,3022
0.6212121212121212,SAMME,2.0,0.21996026066172847,295.0,most_frequent,3022
0.9545454545454546,SAMME.R,7.0,0.37519593381533883,231.0,median,3022
0.6414141414141414,SAMME,3.0,0.024923075194921696,190.0,mean,3022
0.9424242424242425,SAMME.R,5.0,0.33295101758849543,484.0,median,3022
0.9747474747474747,SAMME,8.0,0.7259251374101762,206.0,most_frequent,3022
0.9757575757575758,SAMME,9.0,0.5185424640852145,417.0,most_frequent,3022
0.6888888888888889,SAMME,3.0,0.03109792640127999,467.0,mean,3022
0.7232323232323232,SAMME.R,3.0,0.08891206113444296,384.0,mean,3022
0.9575757575757575,SAMME.R,10.0,0.4821495562872892,90.0,mean,3022
0.9646464646464646,SAMME,7.0,0.17767716721854143,364.0,mean,3022
0.9444444444444444,SAMME,7.0,0.07705983530785092,340.0,median,3022
0.8858585858585859,SAMME.R,10.0,0.05137432934283828,135.0,mean,3022
0.9787878787878788,SAMME,10.0,0.7188061940237771,250.0,most_frequent,3022
0.8292929292929293,SAMME.R,4.0,0.04384791453638082,303.0,median,3022
0.9727272727272727,SAMME.R,10.0,0.7220522244699566,193.0,median,3022
0.8101010101010101,SAMME.R,3.0,0.4384760297355361,466.0,median,3022
0.8898989898989899,SAMME.R,7.0,0.020669852754177348,119.0,most_frequent,3022
0.9323232323232324,SAMME,5.0,0.30574848850386,301.0,mean,3022
0.902020202020202,SAMME,10.0,0.0485500233090726,79.0,most_frequent,3022
0.9454545454545454,SAMME.R,7.0,0.09928138628739444,389.0,mean,3022
0.9232323232323232,SAMME.R,4.0,0.567860171341089,448.0,mean,3022
0.9575757575757575,SAMME,6.0,0.22004074963202064,210.0,mean,3022
0.6404040404040404,SAMME.R,2.0,0.49925396141762957,243.0,most_frequent,3022
0.7505050505050506,SAMME,4.0,0.018712245290019937,182.0,mean,3022
0.9101010101010101,SAMME.R,4.0,0.5347775962996129,248.0,mean,3022
0.43838383838383843,SAMME,1.0,0.2551457837676604,175.0,median,3022
0.8818181818181818,SAMME,4.0,0.14936320468939368,376.0,median,3022
0.9,SAMME.R,6.0,0.01977208773403682,173.0,mean,3022
0.9414141414141415,SAMME,6.0,0.06958556535948801,394.0,most_frequent,3022
0.38686868686868686,SAMME.R,1.0,0.7975815089385689,166.0,median,3022
0.8949494949494949,SAMME,4.0,0.37163678390969257,142.0,median,3022
0.4636363636363637,SAMME,2.0,0.023281440249205188,63.0,most_frequent,3022
0.8797979797979798,SAMME.R,4.0,1.9527857544573088,250.0,median,3022
0.9242424242424242,SAMME.R,7.0,0.1067832133719954,164.0,median,3022
0.8949494949494949,SAMME.R,10.0,0.015061282291960658,396.0,most_frequent,3022
0.5969696969696969,SAMME,2.0,0.08500629861304775,238.0,most_frequent,3022
0.6696969696969697,SAMME,3.0,0.01731706508153671,496.0,most_frequent,3022
0.9323232323232324,SAMME,9.0,0.03988310001504854,89.0,median,3022
0.9151515151515152,SAMME.R,7.0,0.0524290410408272,74.0,most_frequent,3022
0.9585858585858585,SAMME,6.0,0.7298639604787183,124.0,mean,3022
0.9757575757575758,SAMME,7.0,1.628250546327804,390.0,most_frequent,3022
0.9292929292929293,SAMME,7.0,0.01318774462222247,357.0,median,3022
0.9414141414141415,SAMME,5.0,0.31312216468282367,269.0,median,3022
0.9737373737373737,SAMME,8.0,0.5779476023593854,117.0,most_frequent,3022
0.8777777777777778,SAMME.R,5.0,1.0931434273610754,112.0,median,3022
0.33535353535353535,SAMME,1.0,0.023250123069029377,205.0,mean,3022
0.5171717171717172,SAMME,2.0,0.03979830903776653,158.0,median,3022
0.9151515151515152,SAMME.R,5.0,0.33920118409452416,68.0,median,3022
0.9707070707070707,SAMME.R,7.0,1.202252643824779,376.0,mean,3022
0.6131313131313132,SAMME,3.0,0.023289926684113567,160.0,mean,3022
0.45656565656565656,SAMME,1.0,1.947018976539477,496.0,median,3022
0.595959595959596,SAMME,2.0,0.04612073544046965,490.0,most_frequent,3022
0.8808080808080808,SAMME.R,4.0,1.3808112038955642,445.0,most_frequent,3022
0.9323232323232324,SAMME,7.0,0.02716551670882077,137.0,mean,3022
0.891919191919192,SAMME,5.0,0.03451726084692117,150.0,most_frequent,3022
0.9515151515151515,SAMME.R,7.0,0.2547936497647168,465.0,most_frequent,3022
0.8484848484848484,SAMME,4.0,0.06736824601481016,357.0,median,3022
0.6252525252525253,SAMME,2.0,0.5356686697444412,143.0,mean,3022
0.9565656565656566,SAMME,9.0,0.042836041336100375,406.0,most_frequent,3022
0.9232323232323232,SAMME.R,8.0,0.010556958537478182,432.0,median,3022
0.9717171717171718,SAMME.R,7.0,0.6058801944915373,216.0,most_frequent,3022
0.6414141414141414,SAMME,3.0,0.01245761087930253,446.0,most_frequent,3022
0.9141414141414141,SAMME.R,10.0,0.08509501908638853,323.0,most_frequent,3022
0.9272727272727274,SAMME,10.0,0.081109723353017,87.0,median,3022
0.9121212121212122,SAMME.R,7.0,0.036662175819537825,186.0,median,3022
0.8101010101010101,SAMME.R,3.0,1.3520227181865623,426.0,most_frequent,3022
0.41414141414141414,SAMME,1.0,0.05983854371452585,488.0,most_frequent,3022
0.9090909090909091,SAMME.R,10.0,0.032791204336664916,350.0,most_frequent,3022
0.9727272727272727,SAMME,8.0,1.971149532330358,261.0,mean,3022
0.9606060606060606,SAMME.R,7.0,1.2461473543660633,226.0,median,3022
0.9717171717171718,SAMME.R,8.0,0.5880146399712507,439.0,median,3022
0.9191919191919191,SAMME.R,8.0,0.014788029318421724,356.0,median,3022
0.9656565656565657,SAMME,8.0,0.1965671177544914,284.0,most_frequent,3022
0.9525252525252524,SAMME.R,10.0,0.29987661869900906,347.0,median,3022
0.8474747474747475,SAMME,3.0,0.865510952514372,449.0,most_frequent,3022
0.9414141414141415,SAMME,10.0,0.2555949127752941,449.0,mean,3022
0.8858585858585859,SAMME.R,9.0,0.019158457993788524,132.0,median,3022
0.9505050505050505,SAMME.R,7.0,0.36097908735668705,243.0,median,3022
0.9151515151515152,SAMME.R,7.0,0.03192475546292857,350.0,median,3022
0.9717171717171718,SAMME,10.0,0.5206382760776898,147.0,median,3022
0.9585858585858585,SAMME,9.0,0.16980644909618178,100.0,most_frequent,3022
0.2919191919191919,SAMME.R,1.0,0.013058246811942993,500.0,mean,3022
0.9202020202020202,SAMME,5.0,0.1076831994781324,418.0,median,3022
0.7929292929292928,SAMME.R,3.0,0.2758728212886883,415.0,mean,3022
0.9636363636363636,SAMME,5.0,1.5273124628630048,413.0,most_frequent,3022
0.9393939393939393,SAMME,9.0,0.026653060868912993,490.0,most_frequent,3022
0.4585858585858586,SAMME.R,2.0,0.015823373618966987,130.0,most_frequent,3022
0.9202020202020202,SAMME.R,6.0,0.030011413961681162,334.0,mean,3022
0.9393939393939393,SAMME.R,6.0,0.1706633996315366,363.0,mean,3022
0.9575757575757575,SAMME.R,8.0,1.745127321571561,266.0,most_frequent,3022
0.7616161616161616,SAMME,4.0,0.016163262829177953,213.0,most_frequent,3022
0.37878787878787873,SAMME,1.0,0.053745554941691365,157.0,median,3022
0.9141414141414141,SAMME.R,5.0,0.16274829975679933,79.0,most_frequent,3022
0.8313131313131313,SAMME.R,4.0,0.16953725654794502,91.0,mean,3022
0.494949494949495,SAMME.R,2.0,0.045976958128268984,354.0,mean,3022
0.9404040404040405,SAMME.R,6.0,0.05978798525168643,492.0,mean,3022
0.9373737373737374,SAMME.R,6.0,0.20241173400793422,284.0,most_frequent,3022
0.6808080808080809,SAMME,2.0,1.2621483579291624,271.0,most_frequent,3022
0.9505050505050505,SAMME.R,6.0,0.36672351847681384,406.0,most_frequent,3022
0.43737373737373736,SAMME,1.0,0.22365007607316786,248.0,most_frequent,3022
0.8737373737373737,SAMME.R,10.0,0.010052894153788964,125.0,median,3022
0.9474747474747476,SAMME.R,9.0,0.2724995885427357,167.0,median,3022
0.8343434343434343,SAMME.R,4.0,0.08268949991122601,326.0,most_frequent,3022
0.36666666666666664,SAMME,1.0,0.038492609490767854,184.0,median,3022
0.9535353535353535,SAMME.R,7.0,0.24987303151075546,143.0,median,3022
0.9727272727272727,SAMME.R,7.0,0.7255124792955697,145.0,most_frequent,3022
0.6404040404040404,SAMME,3.0,0.016175551097109813,289.0,median,3022
0.9444444444444444,SAMME,7.0,0.0866517821304523,170.0,median,3022
0.4737373737373738,SAMME.R,2.0,0.037948835965286934,61.0,median,3022
0.9434343434343434,SAMME,6.0,0.1582933462058129,78.0,most_frequent,3022
0.9060606060606061,SAMME,8.0,0.011696490724780417,87.0,mean,3022
0.6929292929292928,SAMME.R,3.0,0.024142530797436352,205.0,median,3022
0.9444444444444444,SAMME.R,7.0,0.3372019933057465,336.0,mean,3022
0.9181818181818181,SAMME,5.0,0.05826339468037978,425.0,median,3022
0.6171717171717171,SAMME,2.0,0.10418949985648666,447.0,mean,3022
0.9505050505050505,SAMME.R,7.0,1.6682181331084796,87.0,most_frequent,3022
0.793939393939394,SAMME.R,3.0,0.7799072573469432,165.0,most_frequent,3022
0.8070707070707072,SAMME.R,4.0,0.01623789256112305,146.0,median,3022
0.7181818181818181,SAMME.R,3.0,0.07814936337097517,452.0,median,3022
0.7989898989898989,SAMME,4.0,0.017002216650415486,487.0,median,3022
0.8505050505050505,SAMME,4.0,0.06781527282811135,253.0,most_frequent,3022
0.9353535353535354,SAMME,7.0,0.03843234292922558,238.0,most_frequent,3022
0.7131313131313131,SAMME.R,3.0,0.11505119439883275,84.0,median,3022
0.9555555555555556,SAMME,5.0,1.0124820495585503,125.0,median,3022
0.5424242424242425,SAMME.R,2.0,0.08349864297030948,477.0,most_frequent,3022
0.903030303030303,SAMME.R,4.0,0.8342796709794209,444.0,most_frequent,3022
0.9242424242424242,SAMME,4.0,0.8387687984042418,231.0,most_frequent,3022
0.9303030303030303,SAMME,7.0,0.022973771426705966,184.0,median,3022
0.895959595959596,SAMME,6.0,0.010747455268619097,196.0,most_frequent,3022
0.4505050505050505,SAMME,2.0,0.012586272502901523,106.0,median,3022
0.5646464646464646,SAMME,2.0,0.039147587875059925,236.0,most_frequent,3022
0.9252525252525252,SAMME,10.0,0.03774809501529368,255.0,median,3022
0.9191919191919191,SAMME.R,9.0,0.08573221759782887,85.0,mean,3022
0.9666666666666667,SAMME,6.0,0.7235484282585193,382.0,median,3022
0.8878787878787878,SAMME.R,10.0,0.13624786502723207,305.0,mean,3022
0.8323232323232324,SAMME,4.0,0.10608624399486095,112.0,most_frequent,3022
0.9444444444444444,SAMME.R,9.0,0.13055787479732997,327.0,most_frequent,3022
0.9333333333333332,SAMME.R,8.0,0.12397941204420855,136.0,most_frequent,3022
0.9707070707070707,SAMME,6.0,0.9207950184350963,281.0,most_frequent,3022
0.9404040404040405,SAMME,7.0,0.07642414878967675,171.0,mean,3022
0.595959595959596,SAMME,2.0,0.06406429675979644,423.0,median,3022
0.9181818181818181,SAMME,6.0,0.02724208718761535,161.0,most_frequent,3022
0.6838383838383838,SAMME,2.0,1.2748147063862665,425.0,median,3022
0.9565656565656566,SAMME,6.0,0.305951670711232,477.0,mean,3022
0.9222222222222223,SAMME,4.0,0.8337711568461876,200.0,mean,3022
0.9292929292929293,SAMME,9.0,0.0245970384934754,214.0,mean,3022
0.6070707070707071,SAMME,2.0,0.10211303609272596,389.0,most_frequent,3022
0.8383838383838383,SAMME.R,4.0,0.014452466013404702,210.0,median,3022
0.9191919191919191,SAMME.R,5.0,0.09449033688052808,221.0,mean,3022
0.9727272727272727,SAMME.R,9.0,1.5908815339349718,390.0,median,3022
0.9262626262626263,SAMME,4.0,1.1141825482175094,207.0,most_frequent,3022
0.9373737373737374,SAMME,7.0,0.02202677370545913,316.0,mean,3022
0.4636363636363637,SAMME,2.0,0.015250775112861504,99.0,median,3022
0.9686868686868686,SAMME,10.0,1.6675452575037588,110.0,most_frequent,3022
0.9676767676767676,SAMME.R,8.0,0.4467473517861007,281.0,median,3022
0.9616161616161617,SAMME,5.0,1.1888252836904694,469.0,median,3022
0.794949494949495,SAMME.R,3.0,0.36794991959311596,210.0,most_frequent,3022
0.9323232323232324,SAMME,6.0,0.12692981533538256,64.0,most_frequent,3022
0.9202020202020202,SAMME.R,6.0,0.07263196787079801,256.0,most_frequent,3022
0.9767676767676768,SAMME,9.0,0.40602820341646095,355.0,median,3022
0.9696969696969697,SAMME.R,6.0,0.611826187947068,282.0,most_frequent,3022
0.9202020202020202,SAMME,10.0,0.07698779673107423,134.0,mean,3022
0.7121212121212122,SAMME.R,3.0,0.06727380208001972,224.0,most_frequent,3022
0.8,SAMME,3.0,0.24565221487412586,261.0,mean,3022
0.9757575757575758,SAMME,6.0,1.4682042419108856,441.0,mean,3022
0.903030303030303,SAMME.R,10.0,0.052814384100776796,221.0,median,3022
0.9333333333333332,SAMME.R,9.0,0.11025697315455242,401.0,median,3022
0.8090909090909091,SAMME,3.0,0.29798246376673226,134.0,most_frequent,3022
0.9686868686868686,SAMME.R,10.0,1.585100292607747,256.0,most_frequent,3022
0.9555555555555556,SAMME,5.0,0.9017216368893604,185.0,median,3022
0.8171717171717172,SAMME.R,4.0,0.0688767431210332,280.0,mean,3022
0.43232323232323233,SAMME,1.0,0.15329652403515223,337.0,median,3022
0.9575757575757575,SAMME,7.0,0.2370626632906569,65.0,mean,3022
0.9121212121212122,SAMME,5.0,0.11205261806177405,70.0,most_frequent,3022
0.49797979797979797,SAMME.R,2.0,0.03968333641161359,237.0,most_frequent,3022
0.9444444444444444,SAMME,5.0,0.6015613007289139,322.0,median,3022
0.19393939393939394,SAMME.R,1.0,1.2155110397210465,53.0,mean,3022
0.4686868686868687,SAMME.R,2.0,0.018255713981873378,283.0,median,3022
0.6919191919191919,SAMME,3.0,0.15639068633318878,56.0,most_frequent,3022
0.4121212121212121,SAMME,1.0,0.21861595621018476,106.0,most_frequent,3022
0.8737373737373737,SAMME,4.0,0.11453411687736968,391.0,mean,3022
0.6141414141414141,SAMME,2.0,0.24745763536408025,500.0,most_frequent,3022
0.9585858585858585,SAMME,9.0,0.13520951449493993,219.0,mean,3022
0.9818181818181819,SAMME,10.0,0.7219658548321818,173.0,median,3022
0.9121212121212122,SAMME,5.0,0.03060417015620085,425.0,most_frequent,3022
0.6797979797979798,SAMME.R,3.0,0.028304192453032576,137.0,mean,3022
0.9151515151515152,SAMME.R,4.0,0.47618296642663255,283.0,most_frequent,3022
0.9202020202020202,SAMME.R,5.0,0.1522350103347272,175.0,most_frequent,3022
0.9252525252525252,SAMME.R,7.0,0.03874874976311797,464.0,mean,3022
0.7787878787878788,SAMME,3.0,0.17048261144119806,219.0,mean,3022
0.9393939393939393,SAMME.R,7.0,0.14470671466683524,439.0,most_frequent,3022
0.9333333333333332,SAMME.R,6.0,0.26054256038845897,226.0,median,3022
0.9292929292929293,SAMME,5.0,0.16643406329287086,283.0,median,3022
0.7303030303030303,SAMME.R,3.0,0.14354724065644814,366.0,most_frequent,3022
0.904040404040404,SAMME,4.0,0.5118932928387767,114.0,most_frequent,3022
0.9696969696969697,SAMME,6.0,0.8532319714597006,256.0,median,3022
0.9242424242424242,SAMME.R,9.0,0.044928473390223114,269.0,median,3022
0.8838383838383838,SAMME.R,10.0,0.17180233537165515,253.0,median,3022
0.3191919191919192,SAMME,1.0,0.02283325611314378,191.0,median,3022
0.597979797979798,SAMME,2.0,0.07490154033119951,401.0,most_frequent,3022
0.9606060606060606,SAMME.R,10.0,0.5721047482182524,442.0,most_frequent,3022
0.9434343434343434,SAMME.R,6.0,1.166236962651817,382.0,most_frequent,3022
0.9353535353535354,SAMME,8.0,0.03814357902374461,101.0,median,3022
0.9434343434343434,SAMME.R,7.0,0.31546426938221245,104.0,mean,3022
0.9393939393939393,SAMME,8.0,0.036257031117837214,111.0,median,3022
0.6646464646464646,SAMME.R,3.0,0.01488571188740777,213.0,mean,3022
0.9353535353535354,SAMME,7.0,0.024839393816287487,357.0,mean,3022
0.9737373737373737,SAMME.R,9.0,0.5907244211033826,480.0,median,3022
0.3939393939393939,SAMME,1.0,0.04723199134852639,360.0,median,3022
0.9737373737373737,SAMME,7.0,0.5529659104384914,455.0,most_frequent,3022
0.9404040404040405,SAMME,8.0,0.021591090867831262,319.0,median,3022
0.6616161616161617,SAMME.R,3.0,0.014969885917858285,232.0,mean,3022
0.9343434343434344,SAMME.R,10.0,0.29958860160992795,164.0,mean,3022
0.4727272727272727,SAMME.R,2.0,0.027161292815642623,216.0,mean,3022
0.9727272727272727,SAMME.R,10.0,1.4967339296951678,486.0,median,3022
0.5838383838383838,SAMME,2.0,0.032311581041577386,485.0,mean,3022
0.8828282828282827,SAMME,5.0,0.01102687190522092,451.0,mean,3022
0.9464646464646465,SAMME.R,6.0,0.32339375265618653,90.0,median,3022
0.9505050505050505,SAMME,5.0,0.5422618737920705,342.0,median,3022
0.9757575757575758,SAMME,7.0,1.0753805442115547,230.0,median,3022
0.9141414141414141,SAMME.R,8.0,0.0210999260057244,197.0,most_frequent,3022
0.9474747474747476,SAMME.R,10.0,0.3802566428050606,327.0,most_frequent,3022
0.8868686868686869,SAMME.R,10.0,0.031478206666125046,79.0,most_frequent,3022
0.9222222222222223,SAMME,6.0,0.01924879675704015,342.0,median,3022
0.9797979797979798,SAMME,9.0,1.6734108120565745,407.0,mean,3022
0.9434343434343434,SAMME.R,6.0,0.26702286391582924,309.0,mean,3022
0.9747474747474747,SAMME.R,8.0,0.7110159878788547,80.0,median,3022
0.31414141414141417,SAMME.R,1.0,0.07383521033754485,326.0,most_frequent,3022
0.8828282828282827,SAMME.R,10.0,0.02466906668457097,248.0,most_frequent,3022
0.903030303030303,SAMME.R,10.0,0.022632044189114523,319.0,mean,3022
0.7878787878787878,SAMME.R,3.0,0.5669316220986046,173.0,most_frequent,3022
0.5525252525252525,SAMME.R,1.0,1.9464956274112735,363.0,median,3022
0.9292929292929293,SAMME,5.0,0.10763828718714902,399.0,mean,3022
0.9272727272727274,SAMME.R,6.0,0.10343343654101901,352.0,mean,3022
0.9070707070707071,SAMME,10.0,0.01785311066971753,146.0,median,3022
0.6757575757575758,SAMME.R,3.0,0.026409509172599935,133.0,mean,3022
0.9393939393939393,SAMME,6.0,0.0504077249547139,220.0,median,3022
0.9171717171717172,SAMME,9.0,0.014304299635446329,250.0,median,3022
0.5888888888888889,SAMME,2.0,0.05338498636138663,358.0,median,3022
0.4292929292929293,SAMME.R,1.0,0.5857876864690358,198.0,most_frequent,3022
0.9626262626262626,SAMME,7.0,0.5454333979611649,57.0,most_frequent,3022
0.6242424242424243,SAMME,2.0,0.4855307208265429,186.0,most_frequent,3022
0.9555555555555556,SAMME,8.0,0.1121892629904214,437.0,mean,3022
0.9242424242424242,SAMME,10.0,0.06784891827383667,294.0,median,3022
0.9444444444444444,SAMME,7.0,0.045312558596492324,436.0,most_frequent,3022
0.9101010101010101,SAMME.R,8.0,0.01141112593559192,346.0,median,3022
0.7848484848484848,SAMME.R,3.0,0.8022039567457132,152.0,most_frequent,3022
0.9242424242424242,SAMME,5.0,0.15027359593880202,95.0,most_frequent,3022
0.9606060606060606,SAMME,7.0,0.31971192062718,53.0,mean,3022
0.9242424242424242,SAMME.R,6.0,0.02521955928521965,398.0,mean,3022
0.9141414141414141,SAMME,4.0,0.5709082835762307,243.0,mean,3022
0.9484848484848485,SAMME.R,6.0,1.670056551802619,315.0,mean,3022
0.9767676767676768,SAMME,8.0,1.8948846263352745,347.0,median,3022
0.9545454545454546,SAMME,6.0,0.279858832451121,351.0,mean,3022
0.705050505050505,SAMME.R,3.0,0.08540905634236737,420.0,median,3022
0.8414141414141415,SAMME.R,4.0,0.09990041925798981,478.0,median,3022
0.8212121212121213,SAMME,3.0,0.37863693016023514,445.0,median,3022
0.9434343434343434,SAMME.R,6.0,0.15630530074322121,371.0,most_frequent,3022
0.9171717171717172,SAMME.R,7.0,0.0289392001274793,381.0,median,3022
0.4838383838383838,SAMME.R,2.0,0.04535720723225107,238.0,mean,3022
0.8505050505050505,SAMME.R,4.0,0.15035299108056793,269.0,mean,3022
0.8939393939393939,SAMME.R,6.0,0.013730991365911,172.0,most_frequent,3022
0.9242424242424242,SAMME,10.0,0.07667282889612609,267.0,median,3022
0.5707070707070707,SAMME.R,2.0,0.12143583546344165,335.0,median,3022
0.5606060606060607,SAMME.R,2.0,0.20653133673519308,173.0,most_frequent,3022
0.9343434343434344,SAMME,9.0,0.026615692908172218,216.0,median,3022
0.903030303030303,SAMME.R,6.0,0.02722194687010976,201.0,mean,3022
0.8717171717171718,SAMME.R,10.0,0.01810799410302386,240.0,mean,3022
0.8727272727272727,SAMME.R,4.0,0.235974544010989,344.0,mean,3022
0.9282828282828283,SAMME,6.0,0.03322329166681341,314.0,mean,3022
0.3101010101010101,SAMME,1.0,0.013905317367775526,304.0,most_frequent,3022
0.9282828282828283,SAMME.R,7.0,0.09330375159019164,118.0,mean,3022
0.9252525252525252,SAMME.R,8.0,0.05081264044256276,362.0,median,3022
0.9666666666666667,SAMME,8.0,0.2780492085788202,149.0,median,3022
0.9363636363636364,SAMME,9.0,0.045565596467344836,207.0,mean,3022
0.9757575757575758,SAMME,8.0,0.48928760897041707,338.0,most_frequent,3022
0.29494949494949496,SAMME.R,1.0,0.018067081346402565,404.0,mean,3022
0.9060606060606061,SAMME,5.0,0.028743862335385787,422.0,most_frequent,3022
0.42525252525252527,SAMME,1.0,0.1334035710205522,220.0,median,3022
0.9090909090909091,SAMME.R,5.0,0.03853036480615381,313.0,mean,3022
0.9060606060606061,SAMME.R,5.0,0.06855001550751365,64.0,mean,3022
0.9787878787878788,SAMME.R,10.0,1.0559347881177803,369.0,mean,3022
0.9606060606060606,SAMME.R,7.0,1.9413378176156584,361.0,median,3022
0.3919191919191919,SAMME,1.0,0.06017903454067125,232.0,mean,3022
0.8404040404040404,SAMME,3.0,0.41121672035564194,423.0,median,3022
0.9222222222222223,SAMME.R,10.0,0.22837180040206154,373.0,median,3022
0.9787878787878788,SAMME.R,10.0,0.8778400317946793,111.0,mean,3022
0.9404040404040405,SAMME,9.0,0.04074006157069698,142.0,median,3022
0.4404040404040404,SAMME,1.0,1.8138467490393182,133.0,most_frequent,3022
0.8070707070707072,SAMME,3.0,0.6338850953871024,126.0,mean,3022
0.7131313131313131,SAMME,3.0,0.10577140522707836,119.0,mean,3022
0.9222222222222223,SAMME.R,7.0,0.12531496008340953,84.0,mean,3022
0.9676767676767676,SAMME,8.0,0.5710515278699383,85.0,mean,3022
0.9151515151515152,SAMME.R,7.0,0.018684821409622025,385.0,mean,3022
0.4343434343434343,SAMME,1.0,0.1199857612989686,329.0,mean,3022
0.9343434343434344,SAMME,8.0,0.01023719484900992,259.0,most_frequent,3022
0.9454545454545454,SAMME,8.0,0.024774664376177265,434.0,mean,3022
0.4575757575757576,SAMME.R,2.0,0.014359957189112923,193.0,median,3022
0.9757575757575758,SAMME,10.0,0.5275707287941124,159.0,mean,3022
0.48686868686868684,SAMME,2.0,0.017664418686999583,198.0,most_frequent,3022
0.29292929292929293,SAMME.R,1.0,0.051632186806018075,365.0,median,3022
0.9656565656565657,SAMME.R,10.0,0.634550771907054,114.0,mean,3022
0.7909090909090909,SAMME.R,3.0,1.5687130144194188,267.0,mean,3022
0.9707070707070707,SAMME.R,6.0,0.7297816467508171,483.0,mean,3022
0.7131313131313131,SAMME.R,3.0,0.03919070049652277,328.0,mean,3022
0.9474747474747476,SAMME.R,8.0,0.24305854707024102,211.0,mean,3022
0.890909090909091,SAMME,5.0,0.026326092109076795,263.0,median,3022
0.9636363636363636,SAMME,8.0,0.23922166891404115,191.0,most_frequent,3022
0.9070707070707071,SAMME,5.0,0.07898851439770177,146.0,most_frequent,3022
0.6303030303030304,SAMME,2.0,0.40709041569129345,495.0,most_frequent,3022
0.705050505050505,SAMME,3.0,0.06591489937571983,192.0,mean,3022
0.903030303030303,SAMME.R,5.0,0.02121303749149426,96.0,mean,3022
0.9464646464646465,SAMME.R,8.0,0.11922343053685969,269.0,median,3022
0.9292929292929293,SAMME,10.0,0.0761844973957423,417.0,median,3022
0.9363636363636364,SAMME.R,5.0,0.3215743173951549,162.0,median,3022
0.9404040404040405,SAMME,7.0,0.010086617115506808,443.0,most_frequent,3022
0.908080808080808,SAMME.R,5.0,0.01648215055855584,198.0,most_frequent,3022
0.9282828282828283,SAMME,6.0,0.041550756015911273,444.0,median,3022
0.9313131313131313,SAMME.R,7.0,0.0901033741470069,175.0,mean,3022
0.9111111111111111,SAMME.R,10.0,0.1256079812669951,289.0,median,3022
0.4686868686868687,SAMME.R,2.0,0.020496324156219395,100.0,median,3022
0.9646464646464646,SAMME,9.0,0.1866646919153965,452.0,most_frequent,3022
0.9060606060606061,SAMME,4.0,0.5473746846246742,304.0,most_frequent,3022
0.9565656565656566,SAMME,6.0,0.2624237386896302,151.0,most_frequent,3022
0.9656565656565657,SAMME.R,7.0,0.9037450835303247,126.0,most_frequent,3022
0.7373737373737375,SAMME.R,3.0,0.4677622929110449,83.0,median,3022
0.42727272727272725,SAMME,1.0,0.2145093294641325,446.0,most_frequent,3022
0.9727272727272727,SAMME.R,8.0,1.267699963832145,239.0,mean,3022
0.9797979797979798,SAMME.R,9.0,0.8649764001018907,406.0,median,3022
0.9131313131313131,SAMME.R,8.0,0.03248738945584739,298.0,most_frequent,3022
0.9676767676767676,SAMME.R,8.0,0.3999575966282177,279.0,mean,3022
0.9646464646464646,SAMME,8.0,0.34866362385228367,67.0,most_frequent,3022
0.9262626262626263,SAMME,10.0,0.14772785756051557,460.0,most_frequent,3022
