task_id,classifier__base_estimator__max_depth,classifier__learning_rate,classifier__n_estimators,x0_SAMME,x0_SAMME.R,x1_mean,x1_median,x1_most_frequent
32,1.2373157784647322,0.1008644861040015,0.9613099580039094,1.0,0.0,0.0,1.0,0.0
37,-0.5035669985690678,-0.3887474729289061,0.5293138709595099,1.0,0.0,1.0,0.0,0.0
37,-0.1553904431623078,-0.4497401354298637,0.3750295541579387,1.0,0.0,0.0,0.0,1.0
37,-0.5035669985690678,-0.606507863078754,0.0047471938341676,1.0,0.0,1.0,0.0,0.0
37,0.8891392230579721,0.0735250143612232,-1.252669988098638,1.0,0.0,0.0,1.0,0.0
37,-0.5035669985690678,-0.7199533420695281,0.1281746472754246,1.0,0.0,0.0,1.0,0.0
37,-0.5035669985690678,-0.5364962199937686,1.254450159926895,1.0,0.0,0.0,0.0,1.0
37,-0.5035669985690678,-0.7348247390314082,1.0075952530443808,1.0,0.0,1.0,0.0,0.0
37,-0.8517435539758278,0.6297796617810585,-0.2266792813681891,1.0,0.0,1.0,0.0,0.0
37,0.1927861122444521,-0.5326988962284225,1.5630187935300373,1.0,0.0,0.0,0.0,1.0
37,-0.5035669985690678,-0.5572391556649395,-0.81295968521416,1.0,0.0,1.0,0.0,0.0
37,-0.8517435539758278,0.0283153410952892,1.4704482034490944,1.0,0.0,0.0,1.0,0.0
37,-0.5035669985690678,-0.7427363963252527,-0.2883930080888177,1.0,0.0,0.0,1.0,0.0
37,-0.8517435539758278,-0.7453278364649818,0.5138854392793528,0.0,1.0,1.0,0.0,0.0
37,-0.1553904431623078,-0.7191163152622071,1.2081648648864234,1.0,0.0,0.0,1.0,0.0
37,-0.1553904431623078,-0.7411915495569189,0.6373128927206098,1.0,0.0,1.0,0.0,0.0
37,-1.1999201093825878,0.9383471386479252,-0.5969616416919602,1.0,0.0,0.0,1.0,0.0
37,-0.1553904431623078,-0.1536377413526192,-0.8052454693740814,1.0,0.0,0.0,0.0,1.0
37,-0.1553904431623078,-0.6121380203628312,0.6604555402408455,1.0,0.0,0.0,0.0,1.0
37,-0.1553904431623078,-0.6688935783718575,-0.0415381012063036,1.0,0.0,1.0,0.0,0.0
37,-1.1999201093825878,-0.1884408945999647,-0.4041062456899961,1.0,0.0,0.0,0.0,1.0
43,0.8891392230579721,1.2986979173316926,1.3315923183276803,1.0,0.0,1.0,0.0,0.0
43,-0.5035669985690678,-0.4448459683312137,-0.512105267451096,0.0,1.0,0.0,1.0,0.0
43,0.8891392230579721,0.2670194686974254,0.9227388788035166,1.0,0.0,1.0,0.0,0.0
43,0.5409626676512121,0.6628011327998612,0.0201756255143248,1.0,0.0,1.0,0.0,0.0
43,0.1927861122444521,-0.3932479652816884,1.65558938361098,0.0,1.0,0.0,0.0,1.0
43,0.1927861122444521,0.0765888021760658,1.3007354549673662,1.0,0.0,0.0,1.0,0.0
43,1.585492333871492,0.0671200747029187,-0.7821028218538456,1.0,0.0,0.0,0.0,1.0
43,1.2373157784647322,0.0904321838635245,-0.6046758575320387,1.0,0.0,1.0,0.0,0.0
43,1.585492333871492,-0.1703305339354326,-0.1109660437670107,1.0,0.0,0.0,0.0,1.0
43,0.8891392230579721,0.7480064225299942,-0.1803939863277178,1.0,0.0,0.0,1.0,0.0
43,1.585492333871492,1.1718717800784135,-1.4223827365803663,1.0,0.0,0.0,1.0,0.0
43,0.5409626676512121,-0.3604727236472294,1.6093040885705086,1.0,0.0,0.0,1.0,0.0
43,0.8891392230579721,-0.005474135194789,-0.9286729228153384,1.0,0.0,1.0,0.0,0.0
43,0.8891392230579721,-0.0994003008523682,1.5784472252101944,1.0,0.0,0.0,1.0,0.0
43,1.585492333871492,-0.1457211260664323,0.2207452373563674,1.0,0.0,0.0,1.0,0.0
43,-0.1553904431623078,2.022400031667172,-0.2961072239288962,1.0,0.0,0.0,1.0,0.0
43,0.5409626676512121,-0.1501226532040181,0.3056016115972316,1.0,0.0,0.0,1.0,0.0
43,1.2373157784647322,0.471295751595649,1.215879080726502,1.0,0.0,0.0,0.0,1.0
43,0.1927861122444521,0.6474132919717904,0.5370280867995885,1.0,0.0,0.0,1.0,0.0
43,1.2373157784647322,1.3138503947347937,-0.3423925189693676,0.0,1.0,1.0,0.0,0.0
45,0.8891392230579721,1.988931919910052,-0.9286729228153384,0.0,1.0,1.0,0.0,0.0
45,1.2373157784647322,0.0419703129521946,0.9304530946435952,1.0,0.0,0.0,1.0,0.0
45,0.5409626676512121,1.6140497492020964,0.9998810372043022,1.0,0.0,0.0,1.0,0.0
45,1.2373157784647322,0.2097322585497122,-0.5043910516110174,1.0,0.0,0.0,0.0,1.0
45,1.2373157784647322,1.656974244265986,1.1001658431253236,1.0,0.0,0.0,0.0,1.0
45,0.1927861122444521,1.5617054307493052,0.0973177839151104,1.0,0.0,1.0,0.0,0.0
45,-0.1553904431623078,2.138346301749024,-0.5738189941717244,1.0,0.0,0.0,0.0,1.0
45,0.1927861122444521,2.8261110280289734,0.9458815263237524,1.0,0.0,1.0,0.0,0.0
45,0.1927861122444521,1.9823733146435525,0.0433182730345605,0.0,1.0,0.0,1.0,0.0
45,1.2373157784647322,1.4765003792133349,-0.5892474258518816,0.0,1.0,0.0,0.0,1.0
45,0.8891392230579721,0.9851426063211696,1.053880548084852,1.0,0.0,0.0,0.0,1.0
45,0.1927861122444521,2.033499237515932,0.0973177839151104,1.0,0.0,0.0,1.0,0.0
45,0.5409626676512121,0.0746730962786321,0.8301682887225739,1.0,0.0,0.0,0.0,1.0
45,-0.1553904431623078,2.734378871283991,1.70958889449153,0.0,1.0,0.0,0.0,1.0
45,0.8891392230579721,2.000482720578633,-0.3423925189693676,0.0,1.0,1.0,0.0,0.0
45,0.1927861122444521,0.5628555027148548,1.516733498489566,0.0,1.0,1.0,0.0,0.0
45,0.8891392230579721,3.0709072635186967,1.285307023287209,1.0,0.0,0.0,1.0,0.0
45,0.1927861122444521,1.8993296723660025,0.7067408352813168,1.0,0.0,0.0,0.0,1.0
45,1.585492333871492,1.9576500998384208,0.776168777842024,1.0,0.0,0.0,0.0,1.0
45,-0.1553904431623078,-0.3739401055800014,1.1233084906455593,0.0,1.0,0.0,0.0,1.0
49,-0.5035669985690678,0.395801730764914,-0.0569665328864608,1.0,0.0,0.0,1.0,0.0
49,-0.5035669985690678,-0.6577522742853067,0.915024662963438,0.0,1.0,1.0,0.0,0.0
49,-0.5035669985690678,0.1414335745373369,1.1233084906455593,1.0,0.0,0.0,1.0,0.0
49,-0.8517435539758278,-0.4694157569740935,0.6450271085606883,0.0,1.0,1.0,0.0,0.0
49,-0.8517435539758278,-0.2639209387396574,1.308449670807445,0.0,1.0,0.0,1.0,0.0
49,-0.5035669985690678,-0.5272886157391162,0.4676001442388814,0.0,1.0,0.0,1.0,0.0
49,-0.5035669985690678,-0.7007609343622455,1.5090192826494873,0.0,1.0,0.0,1.0,0.0
49,-0.5035669985690678,0.6641351740668684,-0.7975312535340028,0.0,1.0,0.0,0.0,1.0
49,-0.8517435539758278,0.2778739536288658,0.5370280867995885,0.0,1.0,0.0,0.0,1.0
49,-0.8517435539758278,0.3044962796118789,0.4984570075991957,0.0,1.0,1.0,0.0,0.0
49,-0.8517435539758278,0.9189383079039216,0.2438878848766031,1.0,0.0,0.0,0.0,1.0
49,-0.5035669985690678,-0.3841415044990092,-0.7975312535340028,0.0,1.0,1.0,0.0,0.0
49,-0.5035669985690678,-0.4404069352358974,1.0153094688844593,0.0,1.0,1.0,0.0,0.0
49,-0.5035669985690678,0.2274608004264063,0.9458815263237524,0.0,1.0,1.0,0.0,0.0
49,-0.8517435539758278,-0.0360611658715239,0.8147398570424167,0.0,1.0,0.0,1.0,0.0
49,-0.8517435539758278,-0.2415469371454783,0.1436030789555818,0.0,1.0,0.0,1.0,0.0
49,-0.8517435539758278,-0.2346656222230571,1.285307023287209,0.0,1.0,1.0,0.0,0.0
49,-0.8517435539758278,-0.2982582586097914,0.174459942315896,0.0,1.0,0.0,0.0,1.0
49,-0.8517435539758278,0.6646913097660075,0.0433182730345605,0.0,1.0,0.0,1.0,0.0
49,-0.5035669985690678,-0.7097441633643591,1.339306534167759,0.0,1.0,0.0,0.0,1.0
53,1.2373157784647322,-0.2196290658659398,0.6835981877610812,1.0,0.0,1.0,0.0,0.0
53,-0.1553904431623078,-0.5487176811538469,1.6864462469712942,1.0,0.0,1.0,0.0,0.0
53,0.1927861122444521,-0.5743565965240434,-0.9055302752951028,1.0,0.0,1.0,0.0,0.0
53,0.8891392230579721,-0.6045527148904635,0.4676001442388814,1.0,0.0,0.0,0.0,1.0
53,-0.8517435539758278,-0.5827523667811607,1.285307023287209,1.0,0.0,0.0,1.0,0.0
53,0.5409626676512121,-0.6894031188212428,-0.0646807487265393,1.0,0.0,0.0,0.0,1.0
53,0.8891392230579721,0.0773487055124987,0.7530261303217882,1.0,0.0,0.0,1.0,0.0
53,0.1927861122444521,-0.6645055396303718,0.1204604314353461,1.0,0.0,1.0,0.0,0.0
53,-0.1553904431623078,-0.5904674478835544,1.6093040885705086,1.0,0.0,1.0,0.0,0.0
53,0.1927861122444521,-0.3823998461333232,0.7607403461618668,1.0,0.0,0.0,1.0,0.0
53,0.1927861122444521,-0.261414203107262,-0.1186802596070893,1.0,0.0,0.0,1.0,0.0
53,-0.1553904431623078,0.3086800766163188,-0.5738189941717244,1.0,0.0,1.0,0.0,0.0
53,0.1927861122444521,-0.7330254527864101,0.2130310215162889,1.0,0.0,0.0,1.0,0.0
53,0.1927861122444521,2.795635100752342,1.5784472252101944,1.0,0.0,0.0,0.0,1.0
53,0.5409626676512121,-0.6878215065529854,1.4935908509693303,1.0,0.0,0.0,1.0,0.0
53,0.1927861122444521,-0.5486292409180616,0.2516021007166817,1.0,0.0,0.0,1.0,0.0
53,0.5409626676512121,2.20732316605726,0.8764535837630453,0.0,1.0,1.0,0.0,0.0
53,0.1927861122444521,-0.4414327766417567,1.2390217282467375,1.0,0.0,0.0,0.0,1.0
53,1.2373157784647322,1.6881915764436095,-0.9903866495359668,1.0,0.0,0.0,0.0,1.0
53,1.585492333871492,2.051050178643109,1.308449670807445,1.0,0.0,0.0,1.0,0.0
219,0.5409626676512121,1.2646255352861533,1.0615947639249308,1.0,0.0,0.0,1.0,0.0
219,0.5409626676512121,-0.6563062081294624,1.4935908509693303,0.0,1.0,1.0,0.0,0.0
219,0.8891392230579721,-0.6611833048088152,0.4676001442388814,0.0,1.0,0.0,1.0,0.0
219,0.8891392230579721,-0.5985708724714961,0.5293138709595099,0.0,1.0,0.0,0.0,1.0
219,1.2373157784647322,-0.6713466320787256,0.7298834828015526,0.0,1.0,1.0,0.0,0.0
219,0.8891392230579721,-0.7071661760976076,1.4318771242487016,0.0,1.0,0.0,1.0,0.0
219,0.8891392230579721,-0.7057650802783032,0.6527413244007669,0.0,1.0,0.0,0.0,1.0
219,0.8891392230579721,-0.5684887891475671,0.0896035680750318,0.0,1.0,0.0,0.0,1.0
219,0.5409626676512121,1.9639404836249068,-0.4349631090503104,1.0,0.0,0.0,1.0,0.0
219,1.2373157784647322,-0.3639952813530792,0.6758839719210026,0.0,1.0,0.0,1.0,0.0
219,1.2373157784647322,-0.0931578505460053,1.516733498489566,0.0,1.0,0.0,1.0,0.0
219,0.5409626676512121,2.1669420283105314,-0.1958224180078749,1.0,0.0,0.0,0.0,1.0
219,1.585492333871492,-0.1219823545350801,1.1387369223257164,0.0,1.0,1.0,0.0,0.0
219,1.2373157784647322,-0.1184335809801164,0.9767383896840666,0.0,1.0,0.0,1.0,0.0
219,1.585492333871492,-0.5134046622577928,0.8070256412023382,0.0,1.0,0.0,0.0,1.0
219,1.2373157784647322,0.1312970185544549,0.2593163165567602,1.0,0.0,0.0,0.0,1.0
219,1.585492333871492,-0.5451894540473626,0.47531436007896,0.0,1.0,1.0,0.0,0.0
219,0.8891392230579721,-0.5361558570646802,0.351886906637703,0.0,1.0,0.0,1.0,0.0
219,0.5409626676512121,-0.5531709076588754,0.3133158274373102,0.0,1.0,0.0,0.0,1.0
219,1.2373157784647322,-0.5202734075802332,-1.0443861604165168,0.0,1.0,0.0,0.0,1.0
2074,1.2373157784647322,1.524319304544268,-0.1572513388074821,1.0,0.0,1.0,0.0,0.0
2074,0.8891392230579721,0.0302596237104688,0.3287442591174673,1.0,0.0,1.0,0.0,0.0
2074,1.2373157784647322,0.2199832953068278,-0.9132444911351812,1.0,0.0,0.0,1.0,0.0
2074,1.585492333871492,0.9832825444284083,-0.3732493823296818,1.0,0.0,0.0,0.0,1.0
2074,0.8891392230579721,-0.12855304610773,0.9381673104836736,1.0,0.0,0.0,1.0,0.0
2074,0.5409626676512121,0.7867983268130788,0.0278898413544033,1.0,0.0,1.0,0.0,0.0
2074,1.2373157784647322,0.016341222320363,-1.2835268514589522,1.0,0.0,0.0,1.0,0.0
2074,1.585492333871492,0.4243833114903836,-0.9441013544954956,1.0,0.0,0.0,1.0,0.0
2074,1.2373157784647322,2.000595586650571,-0.9209587069752598,1.0,0.0,1.0,0.0,0.0
2074,1.585492333871492,2.582429360111346,1.3315923183276803,1.0,0.0,0.0,0.0,1.0
2074,1.585492333871492,-0.1040267329136185,1.053880548084852,1.0,0.0,1.0,0.0,0.0
2074,1.585492333871492,0.9840039043631036,0.1127462155952675,0.0,1.0,0.0,1.0,0.0
2074,1.585492333871492,1.4750575491190974,1.0153094688844593,0.0,1.0,0.0,0.0,1.0
2074,1.2373157784647322,-0.5459028149205631,-1.005815081216124,1.0,0.0,0.0,0.0,1.0
2074,0.5409626676512121,0.890160127844794,-0.9672440020157312,1.0,0.0,1.0,0.0,0.0
2074,1.585492333871492,-0.1292311066004866,0.0741751363948747,1.0,0.0,1.0,0.0,0.0
2074,1.2373157784647322,2.30022066344166,0.8147398570424167,1.0,0.0,0.0,0.0,1.0
2074,1.2373157784647322,1.306830921961276,-0.6818180159328243,0.0,1.0,1.0,0.0,0.0
2074,1.585492333871492,0.9385900890822956,1.1927364332062662,0.0,1.0,0.0,1.0,0.0
2074,1.585492333871492,-0.5268273019336054,-1.129242534657381,1.0,0.0,0.0,1.0,0.0
2079,0.8891392230579721,3.063500009667849,-1.5226675425013876,0.0,1.0,0.0,0.0,1.0
2079,0.5409626676512121,1.262968237935276,0.2824589640769959,0.0,1.0,0.0,1.0,0.0
2079,-0.1553904431623078,2.2316469547260693,1.6787320311312155,1.0,0.0,0.0,0.0,1.0
2079,1.585492333871492,0.883608229688461,0.7607403461618668,1.0,0.0,1.0,0.0,0.0
2079,0.1927861122444521,0.3201386853245035,-0.9055302752951028,1.0,0.0,0.0,0.0,1.0
2079,1.2373157784647322,2.826824279042184,-0.9981008653760454,1.0,0.0,0.0,1.0,0.0
2079,-0.1553904431623078,0.938429012624306,1.5090192826494873,1.0,0.0,0.0,0.0,1.0
2079,1.585492333871492,0.4913645990722142,-0.9826724336958884,1.0,0.0,0.0,1.0,0.0
2079,0.8891392230579721,3.052313224086568,-0.0569665328864608,1.0,0.0,0.0,1.0,0.0
2079,-0.1553904431623078,0.782554200288187,-0.7743886060137671,1.0,0.0,0.0,1.0,0.0
2079,0.1927861122444521,1.1331519151941702,1.3007354549673662,1.0,0.0,0.0,0.0,1.0
2079,1.585492333871492,1.863796849273965,-1.129242534657381,0.0,1.0,1.0,0.0,0.0
2079,1.585492333871492,0.4249984731817938,-0.1341086912872464,1.0,0.0,0.0,1.0,0.0
2079,-0.5035669985690678,-0.7253212346435377,1.4241629084086231,1.0,0.0,0.0,0.0,1.0
2079,1.585492333871492,-0.0177911274978173,1.3161638866475234,1.0,0.0,0.0,0.0,1.0
2079,0.1927861122444521,1.8996748635834868,-0.4889626199308602,0.0,1.0,0.0,0.0,1.0
2079,1.2373157784647322,2.1341941919399865,-1.0443861604165168,1.0,0.0,0.0,0.0,1.0
2079,0.1927861122444521,2.536804463698269,-1.0983856712970668,1.0,0.0,1.0,0.0,0.0
2079,1.585492333871492,0.6879118111229623,0.6450271085606883,1.0,0.0,1.0,0.0,0.0
2079,0.1927861122444521,0.5358635986398749,0.791597209522181,1.0,0.0,0.0,0.0,1.0
3021,-1.1999201093825878,0.0716854417431339,1.1001658431253236,0.0,1.0,0.0,1.0,0.0
3021,-1.1999201093825878,0.1121347851451527,-0.211250849688032,0.0,1.0,0.0,1.0,0.0
3021,-0.5035669985690678,-0.5985164692930163,0.7298834828015526,0.0,1.0,0.0,0.0,1.0
3021,-0.8517435539758278,-0.6738999032916372,1.3238781024876018,0.0,1.0,1.0,0.0,0.0
3021,-1.1999201093825878,-0.3517939459703579,-0.0723949645666179,0.0,1.0,0.0,0.0,1.0
3021,-0.5035669985690678,-0.595487027594754,0.3133158274373102,0.0,1.0,1.0,0.0,0.0
3021,-0.8517435539758278,0.0954971759615463,-1.6846660751430371,0.0,1.0,0.0,1.0,0.0
3021,-1.1999201093825878,-0.6883721154631254,1.6864462469712942,0.0,1.0,0.0,1.0,0.0
3021,-0.8517435539758278,-0.4476897913483751,-1.252669988098638,0.0,1.0,0.0,1.0,0.0
3021,-1.1999201093825878,-0.6349077354108124,0.7144550511213954,0.0,1.0,1.0,0.0,0.0
3021,-0.5035669985690678,0.0223446444928832,0.4984570075991957,0.0,1.0,0.0,0.0,1.0
3021,-0.5035669985690678,0.7229893739599677,0.3364584749575459,0.0,1.0,0.0,0.0,1.0
3021,-0.5035669985690678,-0.4720210579375611,-0.3732493823296818,0.0,1.0,1.0,0.0,0.0
3021,-0.8517435539758278,-0.5142223308067307,-0.5969616416919602,0.0,1.0,0.0,0.0,1.0
3021,-0.8517435539758278,-0.7067533908900476,0.7684545620019454,0.0,1.0,1.0,0.0,0.0
3021,-1.1999201093825878,-0.5318360966060379,-0.7821028218538456,0.0,1.0,0.0,0.0,1.0
3021,-1.1999201093825878,0.1567340482133365,-1.0443861604165168,0.0,1.0,0.0,0.0,1.0
3021,-0.1553904431623078,-0.5344846569422418,0.0356040571944819,1.0,0.0,1.0,0.0,0.0
3021,-0.5035669985690678,-0.5450961206073237,0.4830285759190386,0.0,1.0,0.0,1.0,0.0
3021,-1.1999201093825878,0.2767562113678183,-1.2063846930581663,0.0,1.0,0.0,1.0,0.0
3022,1.585492333871492,0.318310829326688,-0.882387627774867,1.0,0.0,1.0,0.0,0.0
3022,0.5409626676512121,2.580812213443956,0.8995962312832809,1.0,0.0,0.0,0.0,1.0
3022,1.585492333871492,2.3778136697518764,1.4704482034490944,0.0,1.0,1.0,0.0,0.0
3022,1.2373157784647322,0.2997527881282691,1.107880058965402,1.0,0.0,0.0,0.0,1.0
3022,0.5409626676512121,1.4443607903336726,-0.334678303129289,1.0,0.0,0.0,1.0,0.0
3022,0.8891392230579721,0.6953915625039145,-1.4918106791410737,0.0,1.0,0.0,1.0,0.0
3022,0.5409626676512121,0.5559722677996529,-0.8438165485744742,1.0,0.0,0.0,1.0,0.0
3022,0.8891392230579721,1.3835206247301677,0.2901731799170745,1.0,0.0,1.0,0.0,0.0
3022,0.8891392230579721,0.7260380510769583,-0.5198194832911746,1.0,0.0,0.0,0.0,1.0
3022,0.5409626676512121,0.3705118715417264,1.4010202608883875,1.0,0.0,0.0,0.0,1.0
3022,1.2373157784647322,0.4481263433260317,1.5938756568903516,0.0,1.0,0.0,1.0,0.0
3022,0.8891392230579721,0.4218629653368878,-1.2063846930581663,1.0,0.0,0.0,0.0,1.0
3022,0.5409626676512121,0.725189812069945,-0.9903866495359668,0.0,1.0,0.0,0.0,1.0
3022,1.2373157784647322,-0.044425053596083,0.915024662963438,1.0,0.0,0.0,0.0,1.0
3022,1.585492333871492,0.7180770884534712,-0.6201042892121958,0.0,1.0,0.0,1.0,0.0
3022,0.8891392230579721,1.8396827960184876,-0.265250360568582,0.0,1.0,1.0,0.0,0.0
3022,0.5409626676512121,1.4839123835035968,-0.581533210011803,1.0,0.0,0.0,0.0,1.0
3022,0.8891392230579721,3.2856579079725914,-0.0955376120868536,1.0,0.0,1.0,0.0,0.0
3022,1.2373157784647322,2.5039983744736687,0.8995962312832809,0.0,1.0,0.0,1.0,0.0
3022,1.585492333871492,2.3104733533815462,1.640160951930823,0.0,1.0,0.0,1.0,0.0
3481,0.8891392230579721,-0.4419257491865724,1.146451138165795,1.0,0.0,0.0,0.0,1.0
3481,0.8891392230579721,-0.4977074249353096,1.0693089797650093,1.0,0.0,1.0,0.0,0.0
3481,0.8891392230579721,-0.3274061523555152,1.215879080726502,1.0,0.0,0.0,0.0,1.0
3481,1.585492333871492,-0.0251507962915655,-0.0569665328864608,1.0,0.0,1.0,0.0,0.0
3481,1.585492333871492,-0.3108028520134904,0.3750295541579387,1.0,0.0,0.0,0.0,1.0
3481,1.2373157784647322,-0.3323362341267762,-1.1600993980176952,1.0,0.0,0.0,1.0,0.0
3481,1.585492333871492,-0.4120543807306266,-0.6741038000927457,1.0,0.0,0.0,0.0,1.0
3481,1.2373157784647322,0.1673122286397312,-0.9055302752951028,1.0,0.0,0.0,0.0,1.0
3481,0.8891392230579721,-0.4136462090467052,0.6990266194412383,1.0,0.0,0.0,0.0,1.0
3481,1.585492333871492,-0.5887372368135766,1.6864462469712942,1.0,0.0,0.0,0.0,1.0
3481,1.585492333871492,0.5105624652496574,1.308449670807445,1.0,0.0,0.0,0.0,1.0
3481,1.585492333871492,-0.5962760099699669,0.1898883739960531,1.0,0.0,0.0,0.0,1.0
3481,0.8891392230579721,-0.666981877300176,1.0693089797650093,1.0,0.0,0.0,1.0,0.0
3481,1.2373157784647322,-0.5413105391613484,-0.6278185050522744,1.0,0.0,0.0,0.0,1.0
3481,1.2373157784647322,0.4130998459724892,-0.75896017433361,1.0,0.0,1.0,0.0,0.0
3481,1.585492333871492,0.6563943041364428,1.4781624192891731,1.0,0.0,1.0,0.0,0.0
3481,0.8891392230579721,0.7753024584116347,1.146451138165795,1.0,0.0,0.0,1.0,0.0
3481,0.8891392230579721,-0.6106011742444476,-0.0955376120868536,1.0,0.0,0.0,0.0,1.0
3481,1.585492333871492,-0.5771413210120715,-0.4195346773701532,1.0,0.0,1.0,0.0,0.0
3481,1.585492333871492,-0.6254120768868483,-0.882387627774867,1.0,0.0,0.0,1.0,0.0
3549,-0.1553904431623078,0.0114622214534619,0.351886906637703,1.0,0.0,0.0,0.0,1.0
3549,-0.5035669985690678,0.5813016121721756,-0.3809635981697604,1.0,0.0,0.0,0.0,1.0
3549,-0.5035669985690678,0.3486037382299846,0.7298834828015526,1.0,0.0,0.0,0.0,1.0
3549,-0.1553904431623078,2.12004907000645,-0.8901018436149455,1.0,0.0,0.0,1.0,0.0
3549,-0.8517435539758278,0.879049848871273,-0.6123900733721173,1.0,0.0,0.0,0.0,1.0
3549,-0.5035669985690678,0.4914788112730053,-0.4812484040907817,1.0,0.0,0.0,0.0,1.0
3549,-0.1553904431623078,2.978468281721041,1.161879569845952,1.0,0.0,1.0,0.0,0.0
3549,-0.8517435539758278,0.478792716374822,-1.6460949959426447,1.0,0.0,0.0,0.0,1.0
3549,-0.8517435539758278,-0.0406197766495695,1.6787320311312155,1.0,0.0,1.0,0.0,0.0
3549,-0.5035669985690678,-0.1263139862259827,1.6093040885705086,1.0,0.0,0.0,1.0,0.0
3549,-0.8517435539758278,2.7794046456386345,-1.0135292970562024,0.0,1.0,0.0,1.0,0.0
3549,-0.1553904431623078,1.6873821207296678,0.1358888631155032,1.0,0.0,0.0,1.0,0.0
3549,-0.5035669985690678,-0.2061443045588248,0.3441726907976244,1.0,0.0,1.0,0.0,0.0
3549,-1.1999201093825878,1.8516743277926333,-1.0135292970562024,1.0,0.0,0.0,0.0,1.0
3549,-0.5035669985690678,-0.2311631583179048,0.3287442591174673,1.0,0.0,0.0,0.0,1.0
3549,-0.5035669985690678,3.227282954181846,-0.3038214397689748,1.0,0.0,0.0,1.0,0.0
3549,-0.8517435539758278,-0.4754046787762123,-0.8206739010542384,1.0,0.0,0.0,1.0,0.0
3549,-0.5035669985690678,-0.1191761905003352,0.4367432808785672,1.0,0.0,0.0,1.0,0.0
3549,-0.5035669985690678,0.4196359736098993,1.570733009370116,1.0,0.0,0.0,1.0,0.0
3549,-0.8517435539758278,-0.2470331429234126,-0.2961072239288962,1.0,0.0,1.0,0.0,0.0
3560,-1.1999201093825878,-0.5486163709815587,-0.4966768357709388,0.0,1.0,0.0,0.0,1.0
3560,-0.5035669985690678,-0.7144815218342498,-0.4118204615300747,1.0,0.0,0.0,0.0,1.0
3560,-0.1553904431623078,-0.6704934199475168,1.0384521164046951,1.0,0.0,0.0,0.0,1.0
3560,-0.5035669985690678,-0.733137081204848,0.9844526055241452,1.0,0.0,0.0,1.0,0.0
3560,-0.5035669985690678,-0.6546454815640154,-1.7000945068231943,1.0,0.0,0.0,1.0,0.0
3560,-0.5035669985690678,-0.7162471744234975,-1.2835268514589522,1.0,0.0,0.0,1.0,0.0
3560,-0.1553904431623078,-0.7058455723687037,-1.059814592096674,1.0,0.0,0.0,1.0,0.0
3560,-0.1553904431623078,-0.6881049966980899,0.297887395757153,1.0,0.0,0.0,0.0,1.0
3560,-1.1999201093825878,-0.5696769132539395,-0.9363871386554168,0.0,1.0,1.0,0.0,0.0
3560,-1.1999201093825878,-0.3915868944502242,-0.4041062456899961,0.0,1.0,1.0,0.0,0.0
3560,-0.5035669985690678,-0.7250685955279321,-0.8438165485744742,1.0,0.0,0.0,0.0,1.0
3560,-1.1999201093825878,-0.0644791441343587,-0.0569665328864608,0.0,1.0,0.0,1.0,0.0
3560,-0.5035669985690678,-0.7198779426880304,0.7530261303217882,1.0,0.0,0.0,0.0,1.0
3560,1.2373157784647322,-0.5361696611035792,0.351886906637703,1.0,0.0,0.0,1.0,0.0
3560,-1.1999201093825878,-0.2605202793785949,1.3778776133681518,0.0,1.0,0.0,0.0,1.0
3560,-1.1999201093825878,-0.5523012592294267,1.3855918292082303,0.0,1.0,0.0,1.0,0.0
3560,-0.1553904431623078,-0.4640596644864414,-1.5380959741815448,1.0,0.0,0.0,0.0,1.0
3560,-0.5035669985690678,-0.7054005447512582,-0.9826724336958884,1.0,0.0,1.0,0.0,0.0
3560,-1.1999201093825878,-0.6599412893310214,-1.430096952420445,0.0,1.0,0.0,0.0,1.0
3560,-0.5035669985690678,0.7998650495515268,1.5321619301697231,1.0,0.0,0.0,1.0,0.0
3573,1.2373157784647322,0.293433491226252,0.6141702452003741,1.0,0.0,0.0,1.0,0.0
3573,1.585492333871492,0.0364615420431567,-0.1109660437670107,1.0,0.0,1.0,0.0,0.0
3573,1.2373157784647322,0.1603129096831694,0.2053168056762103,1.0,0.0,0.0,1.0,0.0
3573,1.585492333871492,-0.0863783174358291,1.0693089797650093,1.0,0.0,1.0,0.0,0.0
3573,1.585492333871492,0.4287725026050802,1.1773080015261093,1.0,0.0,0.0,1.0,0.0
3573,1.585492333871492,-0.0162196307589276,0.5215996551194314,1.0,0.0,0.0,1.0,0.0
3573,1.585492333871492,0.3283589746235006,-0.1032518279269321,1.0,0.0,0.0,0.0,1.0
3573,1.2373157784647322,-0.2947651232728219,1.6093040885705086,1.0,0.0,0.0,0.0,1.0
3573,1.585492333871492,0.1095982855852218,0.2516021007166817,1.0,0.0,0.0,0.0,1.0
3573,1.585492333871492,0.6325297142216675,1.2930212391272875,1.0,0.0,0.0,0.0,1.0
3573,1.585492333871492,-0.1142420883857891,-0.0183954536860679,1.0,0.0,0.0,1.0,0.0
3573,1.585492333871492,0.0740109121868239,-0.3578209506495247,1.0,0.0,0.0,1.0,0.0
3573,1.2373157784647322,0.5387229033673467,0.5524565184797456,1.0,0.0,0.0,0.0,1.0
3573,1.2373157784647322,-0.0471665349297453,0.4058864175182529,1.0,0.0,0.0,0.0,1.0
3573,0.8891392230579721,0.0548166534748249,0.6681697560809241,1.0,0.0,1.0,0.0,0.0
